clean_tweet,label,label_id
alhamdulillah segala puji bagi allah tuhan semesta alam terimakasih masih di beri nikmat sehat rezeki umur panjang,happy,3
hey saya kesal sekali melihat ava twitt qm,anger,0
terkejut ingat anak mati sudah rupanya anak tidor ja,surprise,7
username ya beda goblok via vallen memang dulu suka goyang seronok tapi skg better lah dia jauh dari kata seronok mencoba ngubah image penyanyi dangdut pada umumnya dia juga jauh dari sensasi yang negatif mirip kawin cerai main film syur dan lain,anger,0
coba cari terus siapa tahu ada yang kecebur jatuh atau terperangkap didalam saya karena guanya gelap banjir jadi licin bisa ajach kepleset,fear,2
setelah sekian lama saya mimpiin crush jaman kuliah dong mana banyak sekali momennya lagi sampai kebangun juga masih berasa ini perasaan indah sekali tapi tetap saja ujung nya sedih karena waktu kutembak dulu ditolak sama dia asemm,sadness,6
sebuah misteri kenapa kalau ada perempuan korban pelecehan seksual yang speak up yang paling ganas jari mulutnya justru banyak perempuan juga,anger,0
kalau nanggung kea sekarang itu lebih betein ketimbang pas pendek dulu yes sekarang no mungkin marah selalu dipotong sudah tahun tidak pernah lewat sebahu and kamu ka username,sadness,6
dapat driver username orang batak marga tampubolon nama depan disembunyikan yang seumuran sudah deh di jalan bicara tertawa tertawa serasa lagi bicara sama sepupu sendiri halak hita dang adong matinya mauliate godang lae hu horas,happy,3
cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya bila cintamu membuat hidupmu lebih buruk maka jangan takut untuk melepaskannya pergi,love,5
kamu punya jangan tunjuk mat warna bulu dengan kulit lebih kurang sama dahh jijik mat bulan nie saya plan anak ke kedah anak makan kueh tiaw yang top tuh pape nanti saya call ehh,disgust,1
username aduh mas mas omonganmu kok koyo begitu seh tidak semua kaya begitu orang kalau tidak dikeplak duluan yo tidak akan ngamuk kok wis talah tidak usah bikin twit kaya begitu tidak da untungnya juga bisa menghasilkan uang po tidak kan,anger,0
saya tidak sedang bermasalah dengan teman sahabat saudara atau siapapun saya hanya sedang jenuh mungkin saya juga menyadari kalau mereka masing masing punya problemnya sendiri dan kejenuhan saya memuncak ketika mereka hanya meminta tolong tanpa menanya kabar saya,sadness,6
somehow uchitama ep buat crossover division rap battle dahlah saito soma pun ada dalam division rap battle paling terkejut masa kaji yuki rap anak terkoyak mask saya sebab fangirling xd,surprise,7
soalnya kalau bareng jijik,disgust,1
seajaib ajaibnya tulisan adalah mampu melipat jarak memutar waktu mendekatkan yang jauh menghidupkan yang sudah mati membuat dua insan yang belum pernah bertatap muka bisa sedemikian dalam jatuh cinta kekuatan rp memang luar biasa,love,5
mendekati jam malam gravitasi kasur sangat besar tapi mengapa grup angkatan ini kalau jam segitu baru mulai membahas topik ujiannya yang lebih kompleks dari topik saat malam harinya well,sadness,6
betah di jogja tapi sudah kaya kotamu sekarang bep macet location pantai parangtritis yogyakarta url,sadness,6
eum apalagi ya dewasa pakai sekali kamu mah oh iya budak cinta juga tapi tidak apa apa asalkan sabila happy me cintas you,love,5
tak takut malaya taun d sabah amp sarawak taun ari ari bangsa ugama saja d tindas tapi yang mindas sebangsa seugama bukan yang lain bangsa lain ugama ba apa yang mau d takut kalau dari start mimang begitu yang mau takut iala yang tak biasa buat kerja ba,fear,2
username username rasis memang berbanding lurus dengan govlox anti pancasila kebanyakan govlok dan lebih banyak yang rasis mau ganti presiden silahkan kalau mau dukung anti pancasila negara berhiaskan rasisme dan kegovlokan mongoo tidak,anger,0
selamat ulang tahun tehskikuu sayang username perbedaan yang sangat jauh dulu mah aing kucel hideung enamah yah beginilah url,happy,3
batrei hp saya juga tinggal kalau hp saya mati nanti pacar saya bingung mencari saya eh tapi ternyata saya tidak punya pacar ding hmm makanya kasihan kan kak sudah jomblo listriknya mati digigit nyamuk pula tolong nyala dong nyala,sadness,6
yah kecewa btw makasih sudah respon,sadness,6
cinta terbaik adalah saat kamu mencintai seseorang yang membuat akhlakmu semakin indah dia menjadi sosok penegur saat taatmu luntur menjadi pelipur saat semangatmu lebur dia lah cinta terbaik yang tidak hanya menemanimu di dunia namun juga berupaya bersamamu hingga ke surga,love,5
cc in ke cebong dungu maksd hati ingin cari kesalahan username username lwat pohon plastik malah kebongkar semua skandalnya sekali lagi kasihan ahok url,anger,0
abis sahur sembahyang subuh balek tidur lagi bangun jam dan sampai ruangan jam kurang menit sptinya saya harus mengapresiasi diri sendiri karena dapat mandi seragaman pakai bedak sama gincu dan berjalan dalam waktu menit,happy,3
sampai pada waktunya selesai ujian saya hanya bisa bimbang karena saya tidak tahu apa sodaraku masih mau menyekolahkanku apa tidak sampai akhirnya saya membuat masalah dan membuatnya kesal dan dia mengusirku dari rmhnya saya sakit hati karena sering,sadness,6
dalam cinta ketika ada yang berbeda jangan mencari siapa yang salah karena kamu dan dia adalah tim yang sama dengan tujuan yang sama,love,5
ketika politisi bicara jual agama agar dipilih atau didukung itu tandanya tidak mampu tidak bernalar tidak punya daya kreasi url,anger,0
alhamdulillah hari ini masih diberikan kesehatan dan kesempatan untuk mengukir sebuah kenangan agar kisah hidup kita semakin hari bijak bersedia sosial dengan dukungan koneksi internet yang lancar url,happy,3
bigrt suatu sat saya akan jadikan kamu tempat sampah sama seperti kamu jadin saya tempat sampah,anger,0
aa gervan sayang jangan lupa buat senyum yah biar kamu tambah ganteng terus makin buat saya jatuh cinta ehehe,love,5
saat itu situasi indonesia genting disayangkn dalam mlakukn amandemen tidak didasarkn online kesadaran tinggi dari tokoh elit yang mengamandemen setelah tahun drasakn amandemen tersebut belum mberi dampak significan walau pemerintah bjuang keras mjlnkn pemerintahannya url,sadness,6
lagi ngoceh soal artis xx yang di follow masku ya ngoceh sedikit teman kerja saya komentar kasihan ya kamu beli tiket mahal cuma salaman kaga di folbek i was like pfftt males bicara sama orang goblok memang,anger,0
kamu mau bicara apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies salah apa anies kpdmu kenapa dendam kamu klmpok dki yang tidak puny gub anies bukan url pada tempatnya kamu maki anies salah url,anger,0
segalanya di ributin sampai heran saya memang dia ngerti tidak alasan kenapa kita di panggil rumput kita fandomya warna ijo begitu kan,surprise,7
seberapa penting akun medsos kppn buat kanpus atau satker kalau sudah ada grup tele atau saya apa masih relevan saya rasa tidak sih ya mending satker tanya langsung ke grup,anger,0
lelaki harus bisa jaga nafsunya jaga pandangannya burung kalian yang tidak bisa diatur nyalahin pakaian perempuan pakai makanya lagi,anger,0
alhamdulillah goal suport unit penyambutan ri semarang peresmian terminal baru airport a yani semarang tambahan unit alpahard facelift mendarat dengan selamat,happy,3
percuma balik jakarta bilang juga tidak ada yang mengajak main pas di jogja saja banyak yang ajak main pas saya disini mana bacot kamu saja,anger,0
bukan kebodohan yang menyebabkan orang tertipu habis habisan tapi ketamakan,surprise,7
paling males sama orang yang baru kenal tapi sudah posesif abis risih ih,disgust,1
mimpi absurd semalam lagi nongkrong di depan toko apaan tahu sambil makan martabak benar duduk nongkrong maksudnya tiba tiba disamperin dian sastro dia minta martabak terus ikut nongkrong sambil bicara mungkin saya lupa doa sebelom tidur,happy,3
lebih ngeri kadal yang tidak kelihatan si eh tidak ngaku maksudnya eh maaf,fear,2
ish sialan sangat punya teman macam kamu xp,anger,0
selamat ulang tahun papi username semoga panjang umur sehat selalu berkah barokah lancar rejeki dan tentunya segera lulus ujian amiien url,happy,3
bisa tidak juliden ini dibikin sengsara idupnya terus mati langsung gregett lurr,anger,0
username kenapa ya kebanyakan orang kalau tidak dibales atau late rep pasti tanya sudah punya pacar ya sudah taken y elah pacar terus di otaknya sebelah saya,anger,0
hh bingung yas saya bangga sangat sama dia semalam,joy,4
di komix saja iya nih d batuk bu aji aha uhuk d sepi tanpa kamu,sadness,6
haji adalah puncak dan penyempurna keislaman kita rab pantaskan diriku menyambut panggilanmu asrama haji pondok gede url,love,5
saya bersyukur segala hal untuk pertama kali kulalui dgnnya akupun bersyukur atas semua hal yang membuat senyum diwajahnya saya ada bersamanya tak peduli saat marah datang kami tak lama jika berjauhan mungkin karena saya yang terlalu sering mengerjar dan ibumu terlampau kasihan pdku,happy,3
ada bahasa guyonan lagi nih antara si ucha dan si rin si rin saya tuh lagi ditaksir sama si joni dan sama si bowo kamu cha menurutmu mana yang lebih keren cha si ucha ya jelas saya dong rin,happy,3
kangen sangat deh saya sama mau baru berapa hari tidak ktm saya sudah kgn nih sama mau sayang sangat sama mau semoga kamu dapat yang baik terus ya mau saya tidak mau cantik saya disakitin nih calon lawyer saya nih,love,5
oh seperti itu a seru dong ya semoga terus sukses a walaupun tak lagi mendengarkan suaramu dibalik radio tapi mungkin akan membaca karyamu,happy,3
username ingin sekali icip icip sedikit soal pasar modal tapi masih belum berani efek ilmunya belum banyak kali ya takut malah jatohnya jadi donasi bukan investasi,fear,2
username lah bukannya saya pernah menawarkan diri ke kamu sejak tahun lalu saat kamu masih kerja sebagai sales force mobil honda dan sampai pindah ke suzuki sudah menawarkan diri kog itu tapi malah kamu blokir whatsapp saya,anger,0
username username please jangan bawa nama anak muda bro kalau masih debat dengan pak username tak pakai data apalagi nyinyir serasa generasi milenial kurang literatur,anger,0
dan konten ask fm cuma seru an saja sama teman tidak ada yang berbau seks sama sekali jawabin pertanyaan juga yang normal saja tapi kok banyak yang mention mirip begitu ya sedih saya,sadness,6
tanpa jarak maka kerinduan hanyalah angan tanpa jarak maka tak akan jelas saya melihat kerupaanmu tanpa jarak maka tak ada yang benar benar saya nanti,sadness,6
kenapa lebaran identik dengan baju baru masak rendang opor belanja gila an kalau buat yang kurang mampu ngenes tidak ya lihat sebelahnya belanja satu trolley,sadness,6
lah ken dimana pertanyaan paling gokil apalagi pas ketemu itu diulang mbok ya kalau kangen doi chat ya saya mana selalu tahu ken ngapa in ya kalau saya cemburu kami chat itu hakku tapi kalau kamu mau chat juga hakmu,sadness,6
bagaimana bisa ngapain kalau hanya di medsos masalahnya di dunia nyata tidak ada yang peduli tidak ada yang bertindak melarang mereka yang berwenang tidak tahu di mana url,sadness,6
username kenapa ya selalu z obat yang urgent di hapus bpjs ada penggantinyakah kalau ada sihh tidak apa apa jangan kr alasan rugi terus abat yang diperlukan dihapus,anger,0
username username lagu ya banyak sih tapi saya benar benar suka sama awake karena lagu itu buat saya semangat ngejar mimpiku buat dapat sertifikat bahasa jepang,happy,3
biar teman bingung harus tertawa apa sedih,sadness,6
terkadang teman saja tidak cukup kamu juga membutuhkan keluarga di tanah rantau thankyou for being my second family here guys cuma di depan kalian saya bisa tertawa puas dan tidak jaim,happy,3
dulu saya isinya kalimat manis peredam penat penyembul semangat mood booster sekarang gombalannya hilang diganti omelan versi digital bos yang suka pedas dan bikin trauma buka saya,sadness,6
gotong royong saja semua rakyat jangan nonton dagelan lagi cuma bikin muak saja rakyat butuh sembako dan kesehatan bukan darurat sipil,disgust,1
apakah benar kita lebih pantas dibanding mereka yang mendapatkannya kita tidak tahu kita hanya melihat perjuangan kita tanpa melihat perjuangan mereka yang tidak terlihat oleh kita sederhananya masing masing sudah diberikan tempat oleh tuhan dan tidak akan tertukar,sadness,6
pasti malu sangat yakan,anger,0
username username username lebay tidak ada urusan dengan agama ini tapi murni keinginan orang mongol untuk menyatukan dunia dibawah kan agung,anger,0
saya terkejut,surprise,7
tak seharusnya seperti ini tiada lagi damai bersenandung sejak api melahap ranting tempat pipit bertengger memaksa saya mengiyakan ingin mu merubah saya bukan diriku sedang takdir melambai memanggil ku kembali,sadness,6
kuliner yang lagi hitz di yogyakarta namanya ceplukan jaman masih kecil tahun an suka mencari ceplukan di kebun setelah hampir tahun makan buah ini lagi viva la ceplukan url,happy,3
omelette mie ter pas sekali texturenya pas tidak hancur masih renyah digigit tapi lembut pas dikunyah rasanya pas tidak greasy matengnya pas tapi biasanya yang pas ketemunya diwaktu yang tidak pas sih url,sadness,6
ensenang indramayu pakdhe username semoga ada pintu tol yang dekat dengan pusat kota indramayu untuk mempermudah mengakses tol cipali indramayu dilalui tol cipali tapi warganya sulit untuk bisa menikmati last but not least saja klalen mangan pindang gombyang ndas manyung pakdhe url,happy,3
buaya darat buset saya tertipu la eh,surprise,7
setiap orang pasti ada masalah masalah nya berbeda beda asalkan kita mampu mengatasi masalah itu sendiri tapi masalah yang saya hadapi sulit untuk diatasi sendiri bingung resah url,fear,2
terimakasih ibu sudah mengajarkanku membagi cinta kasih untuk orang lain tanpa memandang dan membanding dan itu semua berjalan dengan baik seiring dengan doamu kubalas semua dengan tangis haru dipipimu nanti,love,5
si username ini tidak bisa seenak dewe melepaskan tanggung jawab ke backers cuma berdasarkan toc antara kickstarter selaku penyedia platform crowd funding creators dan backers toc tetap tunduk ke hukum yang berlaku di governing law si toc saya mau cari legal loophole nya url,anger,0
selama jungkir balik di dunia kpop baru kali ini saya terpesona liat cewek korea,surprise,7
saya terenyuh sekaligus kagum kalau ada kesempatan untuk melakukan hal yang sama pasti saya akan lakukan saya yakin dia pun juga tidak ragu untuk melakukan penyelamatan tersebut rest in peace razzan url,sadness,6
pengennya nangis tapi tidak bisa ngeluarin air mata entah dari pagi pengennya senyum jadi sampai terbawa ke hati siang siang di itu tetap rasanya enteng,happy,3
hidup adalah petualangan yang penuh misteri itu sebabnya semua manusia memiliki rasa takut was was dan kuatir saat menjalaninya hanya bersama yesus segala ketakutan menjadi hilang,fear,2
kenapa tak minta umkm jakarta produksi tong sampah dari stainles steel katanya mau mengurangi pengangguran lebih milyar diberikan ke jerman begitu,anger,0
username iya di dm lewat twitter begitu tadi sempet selewat ngeliat sebenarnya boleh saja minta hapus foto konser atau sue kalau mereka tidak mau macem jelpi tapi kalau suruh tutup sih bodoh sih,anger,0
saat itulah saya menyadari kekuatan emak dalam mendoakan anaknya dia memang ingin salah satu anaknya diranah kesehatan mungkin doa saya lebih manjur daripada beliau jadi saya keterima di ekonomi dan meninggalkan poltekkes bekos gabetah for some reasons,happy,3
glad to know you can t hate others benci orang dosa kalau tidak senang bicara langsung saja,joy,4
terlalu over sama saya saya risih saya capai please ngertiin keadaan saya saya mohon sekali,disgust,1
desain razer mirip sekali mbp malah lebih modern dengan bezel tipis n kemampuan untuk gaming artinya spek lebih baik n desain elegan lama kelamaan hipnotis apple akan pudar contoh nya username,happy,3
berasa lagi baca fanfict soal chaebol heoll ini di indonesia benar ada loh orang yang hidupnya mirip kita nonton cerita di drama korea simak di mari username url,happy,3
apa juga apasih bagus dong tlvn an sama gery nyolot an mele heran h,happy,3
ri siap menaikkan harga bbm memang rakyat mau apa kalau bbm naik mau beli sukur tidak beli ya terserah mau demo silahkan jika ingin diciduk pmrintah kok dilawan url,anger,0
username username inilah contoh manusia yang buta matanya sudah tahu oke oke dn dp hanya tipu muslihat mau di bilang ada paktanya sudah tidak waras ya kamu,anger,0
main kocok sabun ambil gelas plastik masukin air and sabun colek terus dikocok pakai sikat gigi kalau mau halus pakai sabun mandi kocok terus sampai busanya banyak tapi tidak ngerti fungsinya apa wkwkl,happy,3
bergantung financial dengan suami terkdg mmbuat saya berfikir jauh buat kedepan karena tidak slmanya saya hdup sama dia tidak slmanya dia punya duit persiapan buat anak sekolah nanti karena pst biaya tambah membengkak giliran ingin kerja tidak di ijinin saya tidak ngrti kudu bagaimana kalau kya gini,sadness,6
username username kemarin senin juni ikut acara sosialisasi yang diselenggarakan di kediri terimakasih dapat kesempatan ikut url,happy,3
username username username username siapa yang tidak mengakui kalau aher itu gub hebat lihat saja prestasi jabar pemegang kasus intoleran tertinggi periode kini akibat imbas pilkada dki yang diusung pks jakarta,happy,3
username alhamdulillah pak panglima n pak kapolri dengan selamat ditujuan kian sinergi tni n polri untuk seantero nkri met tugas n sukses selalu,happy,3
hatiku tertawa tapi agak sakit gimana ya lucu saja bilang mau komitmen sudah malas pacaran tapi nyatanya jadian sama cewek lain dong seminggu kemudian kecewa parah,sadness,6
ini maksudnya apa ya sebagai meowholik saya tersinggung meskipun ada benarnya juga,anger,0
tranquility base hotel casino arctic monkeys hampir serupa sama album am yang kemarin lagu nya intimidating sama seducing tapi yang sekarang vibe nya s italian vampire gangster saya suka four out of five batphone sama golden trunks url,happy,3
the greatest showman ini film musikal isi filmnya nyanyi dan karena saya pribadi suka sangat genre kek ini jadi jam nonton tuh tidak kerasa sama sekali rasanya ingin ikutan nyanyi sambil nari,happy,3
makasih juga ya sudah mau bertahan sampai sekarang walaupun rumahnya jarang aktif juga sayang roro pakai sekali,love,5
amin yaa rabbal aalamiin tiada hari tanpa pagi tiada kebahagiaan di pagi hari jika tanpa senyum darimu akhy dan bersyukur lah dengan mengucap syukur kepada ilahi assalamu alaikum sahabatku salam jumat berkah,joy,4
haduuh illfeel asli baru pertama kali jijik sama orang padahal tidak kenal,disgust,1
alhamdulillah semoga ini momen yang sangat tepat bagi pak username username username username username username untuk dapat memberikan contoh kepada bangsa ini dan ummat islam bahwa menyambung menjalin menguatkan tali silaturahmi itu akan membawa keberkahan,happy,3
terimakasih telah menuangkanya dalam cerita dn kemudian di posting dalam sebuah blog setidaknya semakin tahu pasti bagaimana perjalanan kalian,happy,3
gajian kudu nunggu tanggal baik heran guamah sudah,surprise,7
tidak jijik punya teman yang muka nya kek difoto yang kanan itu,disgust,1
tah mending nu kieu lain teu nyuport ka brand local justru saya bangga tapi mun harga na teu eling mah da kumaha atuh,joy,4
berani ngatain diri sendiri bangga saya,joy,4
bicara asal ngejiplak saja sok tahu sangat sih at sos wisma slipi lt,anger,0
mata kiri nih selalu kena masalah entah itu bintitan atau sakit dari benjol di ujung pelipis mata yang memang sudah ada dari kecil kalau benjol kanan kiri ada sih tapi rasanya tuh agak menyiksa ketika dibutuhkan buat kerja rodi,sadness,6
kalau saya sih karena trauma saya sering digodain banci dijalan tangan saya pernah dipegang dia tytyd saya hampir dipegang pas distasiun lagi anter mantan saya pulang dulu ada banci godain mengajak nganu dikosan wanjay,fear,2
jadi waktu sma tuh saya ingin sekali yang namanya perawatan ke klinik kecantikan macem erha natasha begitu begitu deh tapi sama mama benar dilarang sekali dan suka dimarahin begitu kalau saya ngrengek minta perawatan,sadness,6
tapi dari sartre banyak hal yang membuat saya harus sadar itu si dan hal tersebut menjadi pr besar dalam hidup saya dan tidak dapat dipungkiri sartre sedikit banyaknya juga mempengaruhi pikiran saya tapi saya masih percaya tuhan kok,fear,2
alhamdulilah tmksh tiara kamu to cantik dart ava oy,happy,3
menang syukur imbang rapopo kalah biasa dua klub itu mengajarkan filosofi narimo ing pandum wong jowo kabeh dukung rong kleb kui kudune,joy,4
huhu padahal takut yang di jb in risih begitu saya ada dimana mana gegara jbjb terus,disgust,1
username username keledai itu dibilang bodoh karena bisa jato ke lobang yang sama ternyata ada juga yang lebih parah dari keledai bikin emosi saja ngebayangin besok,anger,0
walaupun tidak terlalu banyak berinteraksi di kampus selain di kelas dan praktikum tapi pengalaman paling berharga dengan beliau adalah ketika beliau menjadi penguji saat sidang skripsi hamba ridha ya rabb di tanya ini itu oleh beliau,sadness,6
sudah mandi mas sampai berendem malah biar wangi tidak ilang sampai sore d,happy,3
briefing meeting dengan tim tbr persiapan hijab expo di kota tercinta otw bandara sosialisasi di concordia dan t tidak lounge meeting dengan sr se kotata karebosi time padat sih tapi menyenangkan sesuai dengan materi briefing pagi ini happy work happy life,happy,3
btw kemarin senin aing tolol sekali lagi ngantri di starbucks mbak nya panggil atas nama kak roy aing tertawa seketika depan orangnya lain nanaon ieumah keinget roy kiyoshi,sadness,6
ngejawabin pertanyaan seputar hal yang saya duka dan saya tahu bikin saya senang karena merasa berguna soalnya di mata mama aing aing tidak guna karena katanya tidak bisa apapa,sadness,6
sudah survey ke beberapa cewek yang bilang cowok itu omonganya tidak bisa di pegang ternyata mitos gaes dan sekarang si cewek itulah yang begitu jadi yang tidak bisa di pegang omongannya siapa coba kita survey untuk yang ini apakah sama atau berbeda ku rasa pasti sama,anger,0
iya menurutku p tay pintar kok coba nonton taynew meal date dan dengerin dia ngoceh berbagai hal tentang makanan mungkin scripted tapi saya tetap terpesona dia juga jago dalam vocab bahas thailand,joy,4
alhamdulillah syukur,joy,4
aduh pemotor jangan suka ngerumpi di atas fly over daan mogot dong macet tahu username username username username,anger,0
ade mas sudah makan saya wah tidak biasa nanyain belum makan saja duluan ade maksudnya kucingnya sudah makan apa belum saya et kamu liat saja sono tempat makannya memang memang,anger,0
bila lagi anak larang penggunaan lori uzur di jalanraya rakyat lain sengsara hadap jam setiap hari business owners saja anak kaut untung dan hidup senang rakyat lain susah tak pa,anger,0
kamu yang alay yah kamu sih lay ih saya molo sih seble x bagaikan menyiram luka pakai air,anger,0
kok ngehujat dibase ingin pansos ya malu maluin nama fandom sendiri dengan menghujat fandom lain,sadness,6
lalu saya komen begini min kalau posting karya orang tolong minta izin terlebih dahulu dan tag si pemilik karya di feed tersebut namun tidak dibalas lalu saya coba dm dengan kalimat yang sama seperti di komentar feed akun tersebut,anger,0
takut mati,fear,2
tidak ikut ospek jurusan ada berkahnya brwl dari karena tidak ikut ospek karena sakit hoream jadi kenal deket btw doi orang yang bukan jadi semngt kuliah doi orgnya pintar pejuang sngad atlet model duta hits dan lain pada intinya jauh saya sama aing yang tidur ml saya cinta kamu qam terus smngtt,love,5
oh ularr saya paling takut dengan ular ya allah janganlah hantar tetamu ini dalam hidup ku sesungguhnya saya mampu sabar dengan manusia kaki belit tapi tak mampu sabar dengan belitan ular yang menggelikan,fear,2
mkasih aji selamat ulang tahun,happy,3
percayalah dik tidak ada yang lebih sakit selain lupa bawa kacamata saat di perpustakaan nempel nempel sudah muka saya ke monitor url,sadness,6
kebahagiaan yang sebanyak ini saya harap nanti nya tak ada duka yang menghampiri,sadness,6
kalau lagi sayang ya sayang pisan kalau lagi manja ya manja pisan kalau lagi aleman ya aleman pisan kalau lagi marah ya marah pisan kalau lagi koplak ya jangan ditanyaa ya gaes dia koplak melebihi saya,love,5
kasihan juga kepada akun ini belum sembuh juga sakit dendamnya sepnjang hari kerjanya usilin anies dikiranya anies aware egp padahal konco nya sudah banyak yang insaf yang ini belum tunggu struk url,anger,0
saya yang tertipu oleh dirimuu,surprise,7
tidak butuh teman cewek yang pura butuh teman cowok yang ketika dichat jawabannya hanya oh iya dan lain apalagi cuma diread,sadness,6
pagi lagi sudah menitik air mata tengok bye mama ini weh kisah hantu dia semua sedih,sadness,6
aman bagaimana mase orang kalau aman mah wsrga sekitar pasti senenh dong liat kaliqn datang orang bukti a saja warung dagangan di jarahin itu maling kemarin bagaimana mase mending di urusin dulu biar tidak panjang tangan url,anger,0
yang pasti tidak perlu khawatir akan merasa bosan bila melakukan perjalanan jauh di pulau bali karena keindahan alamnya akan memanjakan pandangan di tengah perjalanan,happy,3
seharusnya saya bersyukur dikasih rezki bisa sekolah sampai tinggi dan di tempat yang yah bisa dikatakan fasilitasnya selalu ada dan lengkap sedangkan mereka setiap ke sekolah harus naik kapal compreng yang jaraknya cukup jauh dari rumah mereka hebatnya lagi mereka tidak keluh,sadness,6
sudah tahu akun verified netijen indo galak sudah deh si mamas habis dilahap netijen menurutku speakup disini bagaimana cara kita mengadukan hal tersebut kepada pihak yang lebih kuat kalau anak ya ke orangtua guru dan sebagainya begitu bukan cari massa buat nge hate pelaku apa bedanya sama main hakim sendiri,anger,0
aahh bikin cemas saja itu anak,fear,2
benci sangat captionmu kek crush ku,anger,0
username min pengajuan reksa dana saya di setujui tanggal kok tidak dapat voucher gift card cek email pun tidak ad url,anger,0
bila main bankroll bal you manusia paling i benci bila main bank roll sorry lah brader taksengaja menang hm,anger,0
buat berjuang butuh sarapan yah nah ini dia sarapan saya indomie goreng telur puyuh yummy bangets rasanya apa sarapan kamu biar kamu makin bersemangat ngejalanin aktivitas,happy,3
ngaku temennya wong cilik buat meraup suara giliran sudah berkuasa wong cilik diperes abis abisan masih belum puas juga ngejarah aset bangsa dasar pdip,anger,0
di setiap pandangan mata genggaman tangan pelukan hangat ada definisi cinta bagi tiap pasangan ada pemahaman yang berbeda ada pengertian yang berbeda mungkin kamu akan lebih banyak terluka tapi itu tidak akan membuatmu berhenti mencari cinta a perfect cinta,love,5
sok paling benar sendiri benci sangat sama manusia jenis begini,anger,0
kenapa sampai segitu benci nya kamu kenapa harus saya yang jadi kayak gini bagaimana saya mau lanjutin hidup ku kasih saya satu kesempatan untuk berjumpa dengan mu spya hati ini tenang dewasa la saya cuma ingin tahu apa yang semua terjadi jangan dulu pakai emosi,anger,0
dan dia ngebuntutin saya dong bangke sangat tidak sih saya yang biasa lewat jalan a harus muter ke jalan b yang lebih jauh pas saya sudah tidak liat dia dibelakang saya gara saya ngebut tbtb di lampu merah ketemu lagi langsung tancap gas lah gila takut sangat sangat sangat,fear,2
risih lah cringe sangat kamu siapa saya anjir,disgust,1
username username kok seram seriusan itu btw ini sudah lama pas sma sekitar tahun yang lalu badan makin cungkring memang makan banyak tidak ngaruh sender,fear,2
darat saya tertipu lagi,anger,0
sudah lama sangat han pasti makasih banyak hanifa,happy,3
iya kak karena saya kesal,anger,0
sampai sekarang saya budak cinta dia meskipun sudah jarang nonton dia saya bahagia sekali pas tahun lalu dia nikah asli saya sudah was was sekali dia nikah sama pacarnya yang tahun itu siapa ya namanya lupa saya ah pokoknya mba nya jand ozil yang pacaran saya yang murka dong asli,fear,2
ngeri yah om,fear,2
jadi orang tua itu begitu ya mau anaknya seperti apa keadaannya tetap sayang sekali berjuang mati an demi anak walopun capai pulang kerja masi saja pulangnya nanyain perkembangan anaknya,love,5
saya merasa tersinggung jadinya nih jaman smk tiap pulang habis ujian sok belajar bareng sama doi di mekdi sampai ber jam jam,anger,0
sekelas emerson masih begitu kelakuannya apa lagi kalau bukan kerna kebencianya sehingga lupa kalau yang diketawain ternyata junjungannya son son gagal maning,anger,0
ingin saya bilang heii kamu tuh lagi nyaplok duit yang seharusnya jadi hak orang yang lebih tidak mampu dari kamu atau ingin saya ingatkan kalau dengan iuran bpjs yang cuma sekian dia sendiri juga bisa dapat pelayanan karena dibantuin iuran peserta peserta lain mbok tahu diri,anger,0
terus pas sudah ampe staisun nya lagi nih beliau marah dong karena saya pakai gopay yha bagaimana yak suka saya atuhlah ya mau payment via apa karena saya takut saya langsung kabur saja masuk ke stasiun nya,fear,2
padahal sudah cuma diam saja masih di omongin apalagi tidak diam ya hahah bagusan sih tidak diam diam ngoceh saja sih jatohnya sama saja di omongin,anger,0
aing sudah biasa liat mana keluh tapi tidak ada muak males sih cuma kalau sudah kearah arah yang bodoh aing suka kesal dan marahin wkwkw tapi ku tetap sayang teman temanku uu,disgust,1
username selamat siang sahabat pos kiriman tersebut sudah diterima ya sahabat terima kasih telah mempercayakan dan menggunakan layanan kami fd url,happy,3
sekumpulan pria duduk bersila tangan menengadah penuh duka riuh mulut lantunkan syairnya agar harap segera tercipta,sadness,6
ikut om tapi besok ah rekamnya sudah penat om,disgust,1
kalau tidak bisa urus anak tidak usah punya anak sih ya allah kasihan sangat saya tidak tega anak disiksa mirip begitu saya kalau sudah punya anak nanti akan saya sayang sekali kenapasih harus melakukan kekerasan padahal anak kan titipan allah harus dijaga kalau salah ya dikasih tahu baik baik,sadness,6
ooh kita perlu kecewa untuk tahu bahagia bukankah luka menjadikan kita saling menguatkan,sadness,6
waah tidak kerasa sudah tahun ke ya guys tetap jadi btsnya army ya makasih sudah mengisi hari hari ku selama tahun ini dari yang jika masih dedek sampai lulus sma sampai jadi hot jika terima kasih buat lagu lagunya yang menginspirasi username url,happy,3
username username alhamdulillah indonesia milik allah kita juga sama semoga dengan rahmat allah kita sama sama dirindu surga hanya allah dzat yang tahu isi hati dan hidayah bagi yang senantiasa yakin pada nya,happy,3
kesingung melawan sampai mati dibilang pentol korek sumbu pendek tersinggung,anger,0
merasa jijik saja lihat orang pacaran v ngembe erik,disgust,1
